run_name,sample_name,total_reads_processed,reads_with_any_adapters,total_basepairs_processed,basepairs_in_any_adapters,adapter_name,reads_with_this_adapter,length_trimmed,times_trimmed,times_expected
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,21,94,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,22,83,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,23,67,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,24,81,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,25,125,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,26,65,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,27,78,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,28,60,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,29,72,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,30,51,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,31,54,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,32,69,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,33,64,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,34,66,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,35,54,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,36,58,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,37,83,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,38,76,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,39,77,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,40,60,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,41,98,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,42,92,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,43,73,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,44,62,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,45,61,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,46,73,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,47,98,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,48,70,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,49,65,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,50,54,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,51,65,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,52,46,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,53,48,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,54,62,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,55,69,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,56,58,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,57,73,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,58,63,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,59,55,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,60,58,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,61,58,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,62,92,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,63,65,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,64,65,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,65,413,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,66,345,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,67,485,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,68,292,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,69,250,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,70,87,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,71,95,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,72,97,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,73,78,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,74,179,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,75,148,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,76,81,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,77,134,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,78,193,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,79,308,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,80,107,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,81,117,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222183.fq.gz,1535629,14246,130528465,130101871, Adapter Illumina ,14246,82,148,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,4,4427,5119.7
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,5,884,1279.9
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,6,395,320.0
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,7,107,80.0
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,8,61,20.0
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,9,66,5.0
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,10,104,1.2
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,11,90,0.3
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,12,65,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,13,84,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,14,89,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,15,64,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,16,73,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,17,109,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,18,59,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,19,49,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,20,73,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,21,63,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,22,81,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,23,51,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,24,48,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,25,120,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,26,48,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,27,58,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,28,66,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,29,63,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,30,59,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,31,56,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,32,56,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,33,65,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,34,72,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,35,46,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,36,64,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,37,70,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,38,79,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,39,66,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,40,57,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,41,76,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,42,57,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,43,55,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,44,59,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,45,40,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,46,87,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,47,59,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,48,48,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,49,59,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,50,43,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,51,46,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,52,51,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,53,45,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,54,68,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,55,60,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,56,55,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,57,75,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,58,37,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,59,71,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,60,217,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,61,37,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,62,285,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,63,275,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,64,354,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,65,492,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,66,201,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,67,300,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,68,289,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,69,191,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,70,86,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,71,704,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,72,173,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,73,185,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,74,154,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,75,115,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,76,118,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,77,80,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,78,182,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,79,246,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,80,79,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,81,138,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222184.fq.gz,1310639,14185,111404315,110923759, Adapter Illumina ,14185,82,106,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,4,5018,5798.6
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,5,982,1449.7
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,6,415,362.4
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,7,129,90.6
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,8,115,22.7
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,9,74,5.7
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,10,120,1.4
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,11,169,0.4
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,12,80,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,13,76,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,14,65,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,15,83,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,16,66,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,17,111,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,18,45,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,19,55,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,20,81,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,21,52,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,22,66,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,23,56,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,24,75,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,25,116,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,26,54,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,27,63,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,28,94,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,29,47,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,30,63,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,31,38,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,32,89,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,33,60,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,34,69,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,35,59,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,36,65,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,37,69,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,38,85,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,39,110,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,40,61,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,41,70,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,42,54,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,43,57,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,44,48,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,45,71,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,46,67,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,47,102,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,48,61,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,49,67,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,50,51,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,51,59,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,52,53,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,53,73,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,54,71,0.1
bioprj_PRJNA473221_Bombus-bifarius,SRR7222185.fq.gz,1484446,15854,126177910,125651937, Adapter Illumina ,15854,55,84,0.1
