 tsk_325 tsk_3368 tsk_3098 tsk_1167 tsk_126 tsk_2381 tsk_375 tsk_2971 tsk_641 tsk_3652 tsk_532 tsk_1926 tsk_395 tsk_2097 tsk_671 tsk_2857 tsk_1381 tsk_2599 tsk_3567 tsk_1655 tsk_1435 tsk_2987 tsk_3042 tsk_1800 tsk_313 tsk_3312 tsk_1517 tsk_2427 tsk_1440 tsk_1891 tsk_3469 tsk_3243 tsk_3948 tsk_3896 tsk_3965 tsk_2939 tsk_1033 tsk_2000 tsk_756 tsk_848 tsk_2298 tsk_1838 tsk_1061 tsk_2808 tsk_1399 tsk_661 tsk_770 tsk_2260 tsk_1342 tsk_2911 tsk_45 tsk_249 tsk_3314 tsk_3379 tsk_2638 tsk_2174 tsk_1398 tsk_2007 tsk_3534 tsk_560 tsk_2021 tsk_1548 tsk_1215 tsk_2252 tsk_1811 tsk_1382 tsk_2747 tsk_1090 tsk_3055 tsk_3845 tsk_2199 tsk_2961 tsk_3188 tsk_3676 tsk_1063 tsk_369 tsk_1688 tsk_1629 tsk_228 tsk_3069 tsk_2702 tsk_853 tsk_983 tsk_3701 tsk_450 tsk_398 tsk_2988 tsk_306 tsk_737 tsk_303 tsk_3451 tsk_2505 tsk_2235 tsk_2308 tsk_3710 tsk_227 tsk_3274 tsk_2585 tsk_758 tsk_2092
42 0.00141284 0.001367275 0.001359365 0.00136125 0.001349735 0.00136041 0.001369795 0.00142287 0.00119247 0.001323835 0.00134266 0.001324855 0.001257815 0.00133833 0.00128657 0.001298605 0.001314775 0.001233135 0.001336935 0.001351255 0.001286045 0.001366395 0.001280615 0.001426585 0.0012235 0.001373585 0.00139645 0.00139622 0.001420425 0.001258145 0.00128557 0.001358155 0.001306535 0.001328605 0.001334195 0.001266625 0.00137023 0.00132067 0.00132738 0.00137061 0.00142952 0.00132465 0.00130533 0.001229215 0.00134238 0.00132214 0.001283575 0.001324365 0.0013294 0.001295305 0.00136573 0.00135088 0.00128956 0.001369975 0.00131493 0.00131857 0.00134206 0.001279505 0.001311505 0.00129851 0.001384955 0.00123465 0.00141106 0.00129361 0.001286375 0.00135116 0.001077445 0.001420005 0.001169025 0.00130195 0.00134112 0.001310965 0.00136329 0.00129551 0.00137759 0.001344405 0.001353005 0.00148291 0.001437895 0.001323815 0.001294395 0.00131085 0.00130069 0.001370945 0.00131855 0.00141757 0.00139657 0.00136907 0.00129149 0.001383565 0.001325995 0.001235015 0.00130954 0.00135321 0.001370165 0.001421675 0.00129723 0.001340545 0.001458065 0.00126932
43 0.00137923 0.001421095 0.001266625 0.001258895 0.001299715 0.001346435 0.001358575 0.00142157 0.00140943 0.00137249 0.001319005 0.001347845 0.00136004 0.00136776 0.00137963 0.00116924 0.00131438 0.001230715 0.00136193 0.00128451 0.00134899 0.001376175 0.00141315 0.00140044 0.001386795 0.001359 0.001378575 0.00132341 0.00131733 0.00127667 0.00126809 0.001381055 0.001416105 0.00131125 0.001282515 0.0013263 0.001353425 0.001362185 0.001362515 0.00141131 0.001389065 0.00130627 0.001229215 0.00142742 0.00131526 0.00129502 0.00137102 0.001331805 0.001361795 0.00113148 0.001364885 0.001340245 0.001384495 0.00138654 0.001294145 0.00133409 0.001324985 0.001372585 0.0014096 0.001337315 0.001359745 0.00128104 0.001345595 0.00127539 0.00126155 0.001420275 0.00125429 0.00133423 0.001211355 0.00131925 0.00128973 0.00137637 0.001401465 0.00134137 0.001416925 0.00134914 0.00132231 0.00141095 0.00143814 0.001397455 0.001311925 0.001352165 0.00128815 0.001343885 0.001391135 0.001294345 0.00145712 0.00142666 0.001267835 0.00136762 0.00129699 0.001217685 0.001212685 0.001349785 0.001433725 0.001387275 0.001350585 0.001365925 0.001418615 0.00131413
44 0.00127099 0.001252415 0.00124048 0.001335535 0.001331925 0.001263 0.00129555 0.00123919 0.001332805 0.00122555 0.001306725 0.00126338 0.001285055 0.001217685 0.00123458 0.001309885 0.001343375 0.001292235 0.001332595 0.001319495 0.001296495 0.001415785 0.001222635 0.001324055 0.001277005 0.00129652 0.001035445 0.001464585 0.00125696 0.001277385 0.001362095 0.001321235 0.00125655 0.001203715 0.001291345 0.00136165 0.00122776 0.00124792 0.00134137 0.001315405 0.00133143 0.00127315 0.00134238 0.00131526 0.00128505 0.00129275 0.00134398 0.001210835 0.001322125 0.00128343 0.001292915 0.0012992 0.001249565 0.00126146 0.00129757 0.00121852 0.00096232 0.001247195 0.001293855 0.001406085 0.00123777 0.00131595 0.001257795 0.001240475 0.00124063 0.00133864 0.001341185 0.00122119 0.001295015 0.001306715 0.001196545 0.00118165 0.00133709 0.001329415 0.001264945 0.00130286 0.001341095 0.001350655 0.00127659 0.001321965 0.001050495 0.001279235 0.0012574 0.001260715 0.00130623 0.001325405 0.001395985 0.001319275 0.00126443 0.001385135 0.001311375 0.001290505 0.001327265 0.001363775 0.00134082 0.001273245 0.00133487 0.001232325 0.001391355 0.00123984
45 0.001341895 0.00132274 0.00132493 0.00129141 0.00126907 0.001348295 0.00142702 0.001270045 0.00141676 0.00134617 0.001388245 0.00133267 0.001270325 0.0012874 0.00126918 0.001276315 0.001215335 0.001373265 0.001290355 0.001353295 0.001404815 0.00137622 0.00135302 0.00137809 0.001316955 0.00136193 0.00132444 0.001400435 0.00142568 0.00136201 0.00135018 0.001330625 0.001324545 0.00132442 0.00135603 0.001349175 0.001319325 0.00126353 0.00134556 0.00127559 0.001329925 0.001312995 0.00132214 0.00129502 0.00129275 0.0013589 0.001298405 0.00134017 0.001274625 0.001330775 0.001262145 0.001423755 0.001364545 0.001270505 0.00134079 0.00135864 0.001289435 0.00141207 0.00129192 0.001322055 0.001358965 0.00119677 0.001311225 0.001386615 0.001264145 0.001457935 0.00132333 0.0013522 0.00124029 0.001403885 0.00134065 0.001409935 0.001417265 0.00138365 0.001329085 0.001361255 0.001320545 0.001395755 0.001430225 0.001308735 0.00135152 0.001269105 0.00125914 0.00132425 0.00129852 0.00121079 0.00128824 0.0014127 0.00132197 0.00142318 0.001413455 0.001366805 0.001213595 0.00133127 0.00143413 0.00134652 0.001435005 0.001383535 0.001397025 0.00132844
46 0.00134638 0.001406785 0.00131659 0.001389 0.001463425 0.001325585 0.001398485 0.00148957 0.0014059 0.00125343 0.001342435 0.001301305 0.001311005 0.001328705 0.001403075 0.001343605 0.001385785 0.001374695 0.001315305 0.001337245 0.00131108 0.001437235 0.00144133 0.00142419 0.001379165 0.001322305 0.00134827 0.001443025 0.00132642 0.001279505 0.001256245 0.00139805 0.001095015 0.00105044 0.00133119 0.001373505 0.001340895 0.00132756 0.001346605 0.001385985 0.001424445 0.00142452 0.001283575 0.00137102 0.00134398 0.001298405 0.00133793 0.00131495 0.00131519 0.00141795 0.001125035 0.00130393 0.00128453 0.001315665 0.001316365 0.00129109 0.001434875 0.001323165 0.001378865 0.00138671 0.00138281 0.001333725 0.001454855 0.00132875 0.001345475 0.001405345 0.00131021 0.00141831 0.00132009 0.001349295 0.00144434 0.00136953 0.00139145 0.0012346 0.00130024 0.00137818 0.0013635 0.001411565 0.001465555 0.00135751 0.00131979 0.001336785 0.00126269 0.001333185 0.001310495 0.001355345 0.00139016 0.001314255 0.0012695 0.001183775 0.00138282 0.00131486 0.001343775 0.00129858 0.001402825 0.00147526 0.00133717 0.001361115 0.00148626 0.0014165
47 0.0012338 0.001224745 0.001227045 0.00120408 0.00128705 0.00133133 0.001356305 0.001366935 0.00138926 0.001277805 0.00129089 0.001276485 0.001195775 0.00127655 0.00130372 0.001321115 0.001306425 0.0011895 0.001384305 0.001306725 0.0012957 0.001432505 0.001297385 0.00140003 0.00125144 0.00135075 0.00131471 0.00141423 0.00132273 0.00125635 0.001253465 0.00127923 0.001159955 0.001217035 0.0013044 0.00134384 0.00126839 0.00130334 0.00134564 0.001287965 0.00136194 0.00123087 0.001324365 0.001331805 0.001210835 0.00134017 0.00131495 0.00127271 0.001371265 0.001293025 0.001346955 0.00130945 0.001298705 0.00125079 0.00135214 0.001313385 0.00123452 0.001260515 0.00129448 0.001330625 0.001326825 0.00126332 0.001363955 0.0012595 0.001263535 0.00131964 0.00138746 0.001292805 0.00125673 0.001269455 0.00129639 0.001259495 0.00133868 0.001384795 0.00133492 0.001329895 0.00125538 0.00133306 0.00140805 0.001296315 0.00129048 0.001228135 0.00118588 0.001314465 0.00134947 0.001385545 0.001337115 0.001240335 0.001315925 0.001360535 0.001344165 0.001308895 0.001268565 0.001384085 0.00141825 0.001364035 0.00127301 0.00120409 0.001388445 0.001294925
48 0.001414 0.001336125 0.00131353 0.001269085 0.00132761 0.00126199 0.001445285 0.001253785 0.001314585 0.00128248 0.00140708 0.001366715 0.001349395 0.00126042 0.00132787 0.001265755 0.001343875 0.001305125 0.0013022 0.00110312 0.001378585 0.0011717 0.00140471 0.00132706 0.001393545 0.00132486 0.001304835 0.0013246 0.001345245 0.001375015 0.001357755 0.001295275 0.001401135 0.00131205 0.001397545 0.001176595 0.001338895 0.00117891 0.00130429 0.001286575 0.00139381 0.00127988 0.0013294 0.001361795 0.001322125 0.001274625 0.00131519 0.001371265 0.0013564 0.001354215 0.001298415 0.00135323 0.00137007 0.001362535 0.001370095 0.00130889 0.00133625 0.001297125 0.00134752 0.00132034 0.00134222 0.001305905 0.00142181 0.001429495 0.00126817 0.001411265 0.001359375 0.001378825 0.001283855 0.001482855 0.00130894 0.001326215 0.001324885 0.00131503 0.001337815 0.001159605 0.00130759 0.001280545 0.00141584 0.001337165 0.00135559 0.00135604 0.00128794 0.001272155 0.00132087 0.0012676 0.00134607 0.00135237 0.00130226 0.001327325 0.001258445 0.00131582 0.00124004 0.001394185 0.00134016 0.00130568 0.001376425 0.001316725 0.00135769 0.00127025
49 0.001292995 0.00125543 0.001290545 0.001227605 0.00127932 0.00131801 0.00133692 0.00133043 0.00140451 0.00133842 0.001283485 0.00135514 0.001312205 0.001309765 0.00137386 0.00119181 0.00132587 0.00125106 0.001374695 0.00140127 0.001279825 0.001511615 0.001302015 0.00134937 0.0013247 0.00131489 0.001402655 0.001409355 0.00136317 0.00127169 0.001172995 0.00138639 0.001370185 0.00135686 0.00125428 0.001342215 0.001370315 0.001400335 0.001392845 0.001348365 0.00134727 0.001197975 0.001295305 0.00113148 0.00128343 0.001330775 0.00141795 0.001293025 0.001354215 0.00134665 0.001410345 0.00132304 0.00131812 0.00132408 0.001386305 0.001369885 0.00131524 0.001329915 0.001276725 0.001324165 0.001333755 0.001279345 0.0013489 0.00122432 0.001277345 0.00135612 0.001311015 0.001306685 0.001212415 0.001372835 0.00127051 0.00126674 0.00138774 0.001342635 0.00140229 0.001444565 0.001362885 0.0014863 0.00140914 0.0013686 0.00128427 0.00130401 0.001308915 0.00131011 0.001411035 0.001393705 0.001341455 0.001379125 0.001305915 0.001427465 0.00129961 0.001306525 0.0011443 0.001331025 0.001444975 0.00141526 0.001342125 0.00127281 0.00138736 0.001229275
50 0.001404115 0.001329525 0.001343355 0.001342845 0.001380075 0.001413025 0.001391175 0.001383805 0.00144392 0.00126582 0.00142217 0.00133118 0.00132455 0.001341925 0.001382955 0.00134462 0.001368565 0.00133227 0.001353835 0.001318315 0.00131261 0.001365645 0.001344825 0.00141226 0.00137934 0.00139921 0.00127695 0.001360055 0.00131092 0.001328785 0.00134196 0.001405795 0.001308055 0.00116622 0.001358285 0.00124422 0.00135059 0.00128257 0.0013525 0.001255945 0.00125308 0.00138297 0.00136573 0.001364885 0.001292915 0.001262145 0.001125035 0.001346955 0.001298415 0.001410345 0.0012361 0.001266595 0.001374625 0.001399145 0.001279215 0.001235795 0.00137438 0.00136683 0.001333305 0.001338325 0.00138076 0.00131479 0.001291135 0.001375555 0.001301285 0.001424695 0.001393385 0.001383495 0.00140211 0.001434355 0.001316535 0.00139461 0.00141663 0.00128644 0.001343105 0.001380255 0.00134943 0.00140184 0.00141739 0.00141223 0.00134108 0.00138257 0.001308375 0.00132138 0.001316695 0.001224465 0.001300125 0.001399415 0.001290715 0.00134978 0.00134877 0.001311955 0.00135102 0.00145424 0.00131406 0.001415385 0.001397055 0.001349345 0.00129791 0.001363235
51 0.00136481 0.00129869 0.00132757 0.00129624 0.00136569 0.00136437 0.00138759 0.00140932 0.001455045 0.001372175 0.00134913 0.001319645 0.001333905 0.00135988 0.00132785 0.001296915 0.001355255 0.001260285 0.00139522 0.001344095 0.001329115 0.001412395 0.001366675 0.001222575 0.001412375 0.001395715 0.001305875 0.00146653 0.001296625 0.00142436 0.001277955 0.001329525 0.001383325 0.00118498 0.00136829 0.00141944 0.001320235 0.001339 0.001437515 0.001150755 0.00141782 0.00134649 0.00135088 0.001340245 0.0012992 0.001423755 0.00130393 0.00130945 0.00135323 0.00132304 0.001266595 0.00135688 0.00137321 0.001365715 0.00132693 0.001010715 0.001349325 0.001318115 0.0013371 0.00137167 0.00139192 0.001344555 0.001462395 0.001356305 0.00134503 0.00141483 0.00136875 0.00135617 0.00136096 0.001388235 0.001355055 0.00131427 0.001433065 0.001321905 0.00141355 0.0014012 0.00137186 0.0014279 0.001406715 0.00139444 0.001285635 0.001386015 0.00130202 0.001326375 0.001439975 0.00140409 0.00147243 0.001328 0.00126706 0.00145527 0.00135977 0.001319265 0.00131679 0.001332615 0.0014261 0.001368 0.001392545 0.001430315 0.00140687 0.001272485
52 0.00137872 0.001272785 0.001301875 0.00130243 0.001330035 0.001289255 0.001362735 0.001292485 0.00128554 0.001265 0.00129983 0.001329355 0.001001245 0.00117979 0.00123607 0.00133957 0.00136448 0.00128078 0.00125811 0.001352205 0.00129952 0.001378185 0.00133132 0.001374945 0.00129992 0.00112342 0.001316395 0.001398415 0.001336095 0.00126395 0.001297625 0.001286375 0.00128449 0.00136035 0.00135945 0.001329475 0.001363185 0.001321845 0.00131844 0.001396245 0.00133951 0.001352695 0.00128956 0.001384495 0.001249565 0.001364545 0.00128453 0.001298705 0.00137007 0.00131812 0.001374625 0.00137321 0.0014013 0.001292905 0.001231235 0.001258025 0.001291895 0.00131201 0.00131283 0.001359945 0.001367895 0.00129971 0.00142534 0.001301185 0.00122403 0.001308605 0.001321585 0.001372195 0.00129057 0.00126741 0.00128738 0.00128489 0.001293205 0.001175665 0.00104023 0.001324025 0.00138288 0.0013998 0.00131812 0.0013153 0.00123942 0.00123947 0.00133081 0.001280955 0.001320365 0.001450715 0.001369715 0.0012959 0.00129146 0.00131755 0.001367555 0.0013452 0.00136173 0.001371315 0.001339915 0.001360205 0.00135159 0.00124054 0.001411725 0.001292135
53 0.0012432 0.001303025 0.001285055 0.001379865 0.001335795 0.001195085 0.00139519 0.00141732 0.001375465 0.00133541 0.00135379 0.00138682 0.00131972 0.001221885 0.0012294 0.00134601 0.001344565 0.001325335 0.00127659 0.00137189 0.00127943 0.00145079 0.001364045 0.001421885 0.00133963 0.001265215 0.001341995 0.001372175 0.00139766 0.00134504 0.001285915 0.001412855 0.00124802 0.001399095 0.00143718 0.001406565 0.00134312 0.00134397 0.00139624 0.001308635 0.001277055 0.001157705 0.001369975 0.00138654 0.00126146 0.001270505 0.001315665 0.00125079 0.001362535 0.00132408 0.001399145 0.001365715 0.001292905 0.00122069 0.00132953 0.00127167 0.00128136 0.00134221 0.001311355 0.001424085 0.0012954 0.0013615 0.00135184 0.001272385 0.001293675 0.0013399 0.001325785 0.001341375 0.001284435 0.00132432 0.001399025 0.00124724 0.00128251 0.001319995 0.001278265 0.00135893 0.001259015 0.00144861 0.001499905 0.00130723 0.001280185 0.00121934 0.001270815 0.001252385 0.001304535 0.001377315 0.001380945 0.001329455 0.001274755 0.001351985 0.00134354 0.001269545 0.00132672 0.001369065 0.001464795 0.001421425 0.00138752 0.00140795 0.00134843 0.00131523
54 0.00135929 0.00137308 0.00129667 0.00133271 0.00133748 0.00129686 0.0012799 0.00136151 0.00138162 0.001296655 0.001418665 0.0013873 0.001325995 0.00125197 0.00123097 0.00129579 0.00130685 0.001247285 0.00129364 0.0012948 0.001368755 0.00126406 0.00132593 0.001348555 0.001358155 0.00125941 0.001306935 0.001326795 0.001382325 0.00140594 0.00133989 0.0013137 0.00135204 0.001307835 0.0014203 0.001310645 0.00139023 0.001328835 0.001340515 0.00130253 0.001317095 0.001346165 0.00131493 0.001294145 0.00129757 0.00134079 0.001316365 0.00135214 0.001370095 0.001386305 0.001279215 0.00132693 0.001231235 0.00132953 0.00135061 0.00120892 0.001308255 0.001372515 0.001326725 0.00131106 0.001378335 0.00129211 0.001361055 0.00127829 0.001284465 0.001318185 0.00129159 0.00128172 0.001351095 0.001267435 0.001208525 0.001333525 0.00124378 0.00116029 0.001227095 0.0012736 0.001277915 0.001236475 0.0012839 0.001398815 0.00133236 0.00137381 0.00133826 0.0012737 0.00136206 0.00135713 0.001386745 0.00139955 0.001147355 0.001352695 0.00125738 0.00127737 0.001373775 0.001371335 0.00135046 0.001288385 0.00118736 0.00139745 0.00136678 0.00131614
55 0.00140797 0.001280035 0.00137771 0.001348195 0.001353995 0.001368875 0.001406045 0.00140032 0.00137741 0.001339915 0.001358815 0.001329015 0.001363525 0.0012304 0.00097828 0.001270965 0.00134691 0.00129504 0.001359395 0.00133027 0.001291305 0.001352805 0.00133471 0.001427435 0.001396065 0.00126548 0.001189235 0.001417415 0.0012728 0.00140679 0.001308415 0.001384225 0.00136515 0.001175355 0.00135064 0.001290265 0.00133716 0.001208255 0.00141356 0.001225865 0.00135753 0.0014019 0.00131857 0.00133409 0.00121852 0.00135864 0.00129109 0.001313385 0.00130889 0.001369885 0.001235795 0.001010715 0.001258025 0.00127167 0.00120892 0.00135255 0.0013238 0.00129557 0.001309115 0.001331605 0.00131234 0.0013416 0.00141874 0.001353425 0.00122729 0.00144724 0.00127297 0.00140402 0.001411555 0.001319975 0.00126802 0.001336255 0.001333145 0.00120931 0.00128274 0.001351365 0.0013783 0.00141984 0.001393605 0.00133535 0.001291135 0.001311585 0.00128809 0.001232405 0.001309395 0.001411835 0.001456405 0.0013735 0.00127613 0.00143224 0.001352515 0.001310535 0.001322845 0.001338605 0.001390055 0.001344585 0.0013843 0.0014023 0.0013736 0.00129732
56 0.001344175 0.001298025 0.001294225 0.001319985 0.001305865 0.001261225 0.001337615 0.001172905 0.00123817 0.001281485 0.00133998 0.00131007 0.001305425 0.00128444 0.00128304 0.00132525 0.00132625 0.001339425 0.00129449 0.00136245 0.00135615 0.00141819 0.0012716 0.0013601 0.00128699 0.00133074 0.00132066 0.00146756 0.00133149 0.001390965 0.001421985 0.0013435 0.00130972 0.00137516 0.0013755 0.001394935 0.001302475 0.0013561 0.001339425 0.001331515 0.00130792 0.001343375 0.00134206 0.001324985 0.00096232 0.001289435 0.001434875 0.00123452 0.00133625 0.00131524 0.00137438 0.001349325 0.001291895 0.00128136 0.001308255 0.0013238 0.0012935 0.001300995 0.001356495 0.001391255 0.00123444 0.001294015 0.001317475 0.001286685 0.0012733 0.001316 0.00133714 0.001259195 0.001315825 0.00132062 0.00125508 0.001227575 0.001277565 0.001361775 0.001284465 0.00133299 0.00134616 0.001349045 0.001335145 0.001271685 0.00128099 0.001319505 0.00126988 0.001260785 0.00140286 0.001370115 0.00140663 0.00139378 0.001333045 0.001375165 0.00138245 0.001382245 0.001366435 0.00135945 0.001387695 0.00130637 0.001435 0.00131074 0.00130434 0.001252675
57 0.001389145 0.001348955 0.00134308 0.001293325 0.00126715 0.001261785 0.00133615 0.001339575 0.00134518 0.00132127 0.0013498 0.001267255 0.001323365 0.001379915 0.001368425 0.001298895 0.00134295 0.001293725 0.001332105 0.00133337 0.001234595 0.001374 0.001324475 0.001392735 0.00130631 0.00132301 0.001323895 0.001416645 0.00136979 0.00126236 0.00133368 0.00137115 0.001312445 0.00127063 0.00137072 0.001396135 0.001377495 0.001141475 0.00132904 0.0013585 0.00134222 0.001308265 0.001279505 0.001372585 0.001247195 0.00141207 0.001323165 0.001260515 0.001297125 0.001329915 0.00136683 0.001318115 0.00131201 0.00134221 0.001372515 0.00129557 0.001300995 0.00142233 0.00128378 0.001345255 0.001313895 0.001333005 0.001344925 0.00137484 0.00129354 0.001333835 0.001282435 0.001363165 0.001306805 0.00133011 0.001248445 0.00107818 0.001332355 0.00136531 0.001351775 0.00138625 0.001247495 0.00138984 0.00140659 0.00136623 0.00128626 0.00134101 0.001316725 0.00134283 0.001303075 0.001411855 0.001293435 0.001302495 0.001311255 0.001354255 0.00124998 0.001215395 0.00131995 0.001370455 0.001310665 0.00133174 0.001199645 0.00121877 0.001358805 0.00123594
58 0.001393835 0.001174025 0.001377375 0.001325505 0.001342365 0.001345205 0.001313765 0.00129052 0.00136875 0.001217415 0.00127604 0.001387095 0.001346265 0.001283575 0.001299625 0.00134382 0.00134782 0.00134413 0.001381415 0.00138628 0.001284945 0.001411895 0.00130491 0.001082505 0.001308935 0.00133623 0.001359355 0.001369595 0.001447765 0.001334625 0.001368965 0.001329665 0.00125835 0.001322055 0.00136236 0.00131307 0.001378525 0.001231435 0.00143075 0.0012859 0.001378615 0.001215445 0.001311505 0.0014096 0.001293855 0.00129192 0.001378865 0.00129448 0.00134752 0.001276725 0.001333305 0.0013371 0.00131283 0.001311355 0.001326725 0.001309115 0.001356495 0.00128378 0.0013889 0.001412615 0.00136716 0.00134391 0.00137594 0.001314695 0.00128693 0.001326145 0.001370855 0.0013642 0.001297115 0.001337595 0.00133159 0.00135068 0.001383575 0.001339455 0.00133491 0.001368435 0.00137525 0.00141472 0.001264645 0.00131958 0.00130677 0.00130544 0.001258025 0.001298575 0.001308965 0.00145526 0.00125011 0.001315215 0.00134702 0.00147707 0.001329205 0.001328735 0.00128288 0.00141488 0.00130997 0.001288215 0.00130687 0.001336025 0.00141806 0.00127731
59 0.00130013 0.00130286 0.00135349 0.00134034 0.00127743 0.001403965 0.00136364 0.00135385 0.001440635 0.001340225 0.001375855 0.001445115 0.00129749 0.001314125 0.00132452 0.00125463 0.00119711 0.001335525 0.00136131 0.00128347 0.001333945 0.001331555 0.00136316 0.001441705 0.00130557 0.001340585 0.00140666 0.00126475 0.00133808 0.001368155 0.00139199 0.001385095 0.001332115 0.001323175 0.001335675 0.001334425 0.00142026 0.00129065 0.00130463 0.00128848 0.00127161 0.001294645 0.00129851 0.001337315 0.001406085 0.001322055 0.00138671 0.001330625 0.00132034 0.001324165 0.001338325 0.00137167 0.001359945 0.001424085 0.00131106 0.001331605 0.001391255 0.001345255 0.001412615 0.00138937 0.001415105 0.001276265 0.00133628 0.001333365 0.00122946 0.00141126 0.00120588 0.00137501 0.00130563 0.00132864 0.00124405 0.001420395 0.00135172 0.001401895 0.001365295 0.001352915 0.001378065 0.001396775 0.00143265 0.001278185 0.001422565 0.001378575 0.00136686 0.001415275 0.0013324 0.00127902 0.001336405 0.00138342 0.001311955 0.00136999 0.00132867 0.00126282 0.001303125 0.001382775 0.00135092 0.00138872 0.00129406 0.001379595 0.00137918 0.001323115
60 0.00127172 0.00140267 0.001326085 0.001395365 0.001374405 0.001237145 0.00138641 0.001376955 0.00133702 0.0013539 0.00143095 0.001369375 0.00133241 0.00131025 0.00124019 0.001320315 0.00127984 0.001358605 0.0013572 0.001381835 0.001344915 0.001458655 0.00131792 0.001426335 0.001430755 0.001340805 0.001304585 0.00141017 0.00137547 0.00125075 0.00142719 0.00138133 0.001379535 0.00134039 0.001419595 0.001355655 0.001391145 0.001335505 0.001331225 0.001346655 0.001396175 0.00124881 0.001384955 0.001359745 0.00123777 0.001358965 0.00138281 0.001326825 0.00134222 0.001333755 0.00138076 0.00139192 0.001367895 0.0012954 0.001378335 0.00131234 0.00123444 0.001313895 0.00136716 0.001415105 0.00143923 0.001320325 0.001365775 0.001261155 0.00128017 0.001403695 0.001329065 0.0014092 0.00138735 0.001379635 0.00130244 0.001318265 0.00133927 0.00132889 0.001320985 0.001317165 0.00134073 0.00137621 0.00135796 0.001324675 0.001307975 0.001341015 0.001248575 0.001263975 0.001279075 0.00135073 0.00137158 0.001328275 0.00135115 0.00141315 0.001371725 0.00130541 0.0013885 0.001430885 0.001391965 0.0013899 0.0013829 0.00131527 0.0012792 0.00137737
61 0.001203365 0.00132468 0.00113065 0.00125705 0.00130259 0.00129532 0.001385415 0.00133978 0.001248875 0.00133004 0.00138646 0.00132588 0.001269295 0.00135818 0.0013482 0.00125922 0.001219585 0.001292795 0.001291745 0.0013154 0.00136725 0.001438695 0.001265885 0.001389255 0.00117943 0.00134744 0.0013869 0.00137608 0.001344985 0.001353125 0.001322955 0.00131056 0.00124297 0.00125619 0.001344525 0.00132713 0.00131491 0.001289085 0.001337215 0.001259835 0.00134414 0.00130715 0.00123465 0.00128104 0.00131595 0.00119677 0.001333725 0.00126332 0.001305905 0.001279345 0.00131479 0.001344555 0.00129971 0.0013615 0.00129211 0.0013416 0.001294015 0.001333005 0.00134391 0.001276265 0.001320325 0.00131889 0.0013895 0.001307035 0.00127995 0.00133157 0.001326525 0.00128622 0.00101202 0.001384585 0.001303905 0.001367995 0.0013005 0.00133014 0.00132166 0.00131961 0.001258585 0.001281955 0.00130915 0.001303645 0.00138886 0.001279155 0.00131579 0.00134715 0.001313295 0.00122791 0.001267415 0.001385845 0.001319895 0.001378585 0.0013387 0.00140223 0.00125986 0.001335085 0.00142573 0.00134656 0.001310805 0.001369525 0.00139258 0.0012746
62 0.001349735 0.001341015 0.0013218 0.00138492 0.00129799 0.001366475 0.001349015 0.00137723 0.001442595 0.001343425 0.001385145 0.001351125 0.00130278 0.0013708 0.001374735 0.00128302 0.0012669 0.001311545 0.001340005 0.001397715 0.00138275 0.001458455 0.001325935 0.001455155 0.0013077 0.00141048 0.001304675 0.00135998 0.001352895 0.001334905 0.00139039 0.001372955 0.00133311 0.001372495 0.001352075 0.00141842 0.00141437 0.001337195 0.001329085 0.001385785 0.00089537 0.00124595 0.00141106 0.001345595 0.001257795 0.001311225 0.001454855 0.001363955 0.00142181 0.0013489 0.001291135 0.001462395 0.00142534 0.00135184 0.001361055 0.00141874 0.001317475 0.001344925 0.00137594 0.00133628 0.001365775 0.0013895 0.00132947 0.001288005 0.00134959 0.001364965 0.00137023 0.0013388 0.00138892 0.00137531 0.00126492 0.001287965 0.00139278 0.001438245 0.00134814 0.001396015 0.00129738 0.0014116 0.001439895 0.00131242 0.001372765 0.001362295 0.00126437 0.001288205 0.001387855 0.00126096 0.00127006 0.001441245 0.0013284 0.00138911 0.001292745 0.001298255 0.001379965 0.001335205 0.001386715 0.00133998 0.00141319 0.001357795 0.00101902 0.001307735
63 0.001337335 0.001298355 0.001220495 0.0013098 0.00131688 0.001363585 0.001322795 0.001378455 0.001421455 0.0012705 0.001322175 0.00134391 0.001302295 0.00127318 0.00135037 0.001334465 0.001313085 0.00131894 0.00134295 0.0013681 0.001269995 0.00145956 0.00136247 0.00141755 0.001330995 0.00129065 0.00129839 0.001418025 0.001335855 0.001177715 0.00132975 0.001400295 0.001279385 0.001284195 0.00133145 0.001348725 0.00138337 0.00136458 0.00143976 0.001366635 0.001305065 0.001234655 0.00129361 0.00127539 0.001240475 0.001386615 0.00132875 0.0012595 0.001429495 0.00122432 0.001375555 0.001356305 0.001301185 0.001272385 0.00127829 0.001353425 0.001286685 0.00137484 0.001314695 0.001333365 0.001261155 0.001307035 0.001288005 0.00136061 0.00130489 0.001277885 0.001312175 0.00132176 0.00126149 0.00119753 0.001278275 0.00133436 0.001354295 0.00135861 0.001284855 0.00134628 0.001317925 0.00140933 0.001314735 0.001339255 0.001285905 0.00124292 0.001278495 0.00124333 0.001377105 0.001360035 0.00132354 0.0013731 0.00131955 0.001383725 0.00127918 0.001349485 0.00132522 0.00137782 0.0013641 0.00134267 0.001322905 0.001390085 0.001381435 0.00130794
