Run,Altitude,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,dev_stage,env_biome,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Isolate,Isolation_source,Lat_Lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sex,SRA Study,Tissue
SRR7222095,1094 m,OTHER,85,78110070,PRJNA473221,SAMN09268193,Invertebrate,51853391,UNIVERSITY OF ALABAMA,2012-07-26,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128903,USA,North America,USA:California,Illumina HiSeq 2000,JDL293,Town of Mt. Shasta (Ranger Station),41.31499 N 122.31568 W,JDL293,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL293-CA02-2012--Bv,female,SRP149031,Thorax muscle
SRR7222096,1094 m,OTHER,85,158246200,PRJNA473221,SAMN09268198,Invertebrate,105359584,UNIVERSITY OF ALABAMA,2012-07-26,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128902,USA,North America,USA:California,Illumina HiSeq 2000,JDL299,Town of Mt. Shasta (Ranger Station),41.31499 N 122.31568 W,JDL299,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL299-CA02-2012--Bv,female,SRP149031,Thorax muscle
SRR7222097,1094 m,OTHER,85,161699410,PRJNA473221,SAMN09268199,Invertebrate,106403443,UNIVERSITY OF ALABAMA,2012-07-26,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128901,USA,North America,USA:California,Illumina HiSeq 2000,JDL300,Town of Mt. Shasta (Ranger Station),41.31499 N 122.31568 W,JDL300,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL300-CA02-2012--Bv,female,SRP149031,Thorax muscle
SRR7222098,1094 m,OTHER,85,203619115,PRJNA473221,SAMN09268196,Invertebrate,134118996,UNIVERSITY OF ALABAMA,2012-07-26,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128900,USA,North America,USA:California,Illumina HiSeq 2000,JDL296,Town of Mt. Shasta (Ranger Station),41.31499 N 122.31568 W,JDL296,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL296-CA02-2012--Bv,female,SRP149031,Thorax muscle
SRR7222099,1094 m,OTHER,85,244560555,PRJNA473221,SAMN09268197,Invertebrate,162440543,UNIVERSITY OF ALABAMA,2012-07-26,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128899,USA,North America,USA:California,Illumina HiSeq 2000,JDL298,Town of Mt. Shasta (Ranger Station),41.31499 N 122.31568 W,JDL298,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL298-CA02-2012--Bv,female,SRP149031,Thorax muscle
SRR7222100,138 m,OTHER,85,71091790,PRJNA473221,SAMN09268531,Invertebrate,46306534,UNIVERSITY OF ALABAMA,2015-05-19,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128898,USA,North America,USA:California,Illumina HiSeq 2000,JDL1158,Knighton Rd adjacent to Churn Creek Golf Course,40.50844 N 122.3218 W,JDL1158,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL1158-CA12-2015--Bv,female,SRP149031,Thorax muscle
SRR7222101,1287 m,OTHER,85,130978285,PRJNA473221,SAMN09268482,Invertebrate,85929312,UNIVERSITY OF ALABAMA,2014-07-19,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128897,USA,North America,USA:Oregon,Illumina HiSeq 2000,JDL862,"Near Bunker Hill campsite\, Lemolo Lake Umpqua National Forest.",43.31999 N 122.18864 W,JDL862,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL862-OR03-2014--Bv,female,SRP149031,Thorax muscle
SRR7222102,1287 m,OTHER,85,165864665,PRJNA473221,SAMN09268483,Invertebrate,109676098,UNIVERSITY OF ALABAMA,2014-07-19,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128896,USA,North America,USA:Oregon,Illumina HiSeq 2000,JDL864,"Near Bunker Hill campsite\, Lemolo Lake Umpqua National Forest.",43.31999 N 122.18864 W,JDL864,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL864-OR03-2014--Bv,female,SRP149031,Thorax muscle
SRR7222103,1143 m,OTHER,85,127977955,PRJNA473221,SAMN09268137,Invertebrate,49277304,UNIVERSITY OF ALABAMA,2016-07-31,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128895,USA,North America,USA:Washington,Illumina HiSeq 4000,JDL3093,Wenatachee N.F. NF Rd 7400 7.5 mi N of Cashmere,47.62704 N 120.46713 W,JDL3093,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL3093-WA18-2016--Bb,female,SRP149031,Thorax muscle
SRR7222104,1143 m,OTHER,85,147018040,PRJNA473221,SAMN09268136,Invertebrate,55650917,UNIVERSITY OF ALABAMA,2016-07-31,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128894,USA,North America,USA:Washington,Illumina HiSeq 4000,JDL3092,Wenatachee N.F. NF Rd 7400 7.5 mi N of Cashmere,47.62704 N 120.46713 W,JDL3092,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL3092-WA18-2016--Bb,female,SRP149031,Thorax muscle
SRR7222105,1143 m,OTHER,85,119922335,PRJNA473221,SAMN09268139,Invertebrate,46294793,UNIVERSITY OF ALABAMA,2016-07-31,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128893,USA,North America,USA:Washington,Illumina HiSeq 4000,JDL3095,Wenatachee N.F. NF Rd 7400 7.5 mi N of Cashmere,47.62704 N 120.46713 W,JDL3095,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL3095-WA18-2016--Bb,female,SRP149031,Thorax muscle
SRR7222106,1143 m,OTHER,85,105519935,PRJNA473221,SAMN09268138,Invertebrate,40788150,UNIVERSITY OF ALABAMA,2016-07-31,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128892,USA,North America,USA:Washington,Illumina HiSeq 4000,JDL3094,Wenatachee N.F. NF Rd 7400 7.5 mi N of Cashmere,47.62704 N 120.46713 W,JDL3094,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL3094-WA18-2016--Bb,female,SRP149031,Thorax muscle
SRR7222107,1336 m,OTHER,85,130427995,PRJNA473221,SAMN09268040,Invertebrate,52155312,UNIVERSITY OF ALABAMA,2016-05-19,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128891,USA,North America,USA:Washington,Illumina HiSeq 4000,JDL2843,Okanogon Nat'l Forest Goat Creek Rd down slope from Goat Wall viewpoint,48.619107 N 120.40993 W,JDL2843,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL2843-WA04-2016--Bb,female,SRP149031,Thorax muscle
SRR7222108,1336 m,OTHER,85,158554580,PRJNA473221,SAMN09268041,Invertebrate,58658454,UNIVERSITY OF ALABAMA,2016-05-19,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128890,USA,North America,USA:Washington,Illumina HiSeq 4000,JDL2844,Okanogon Nat'l Forest Goat Creek Rd down slope from Goat Wall viewpoint,48.619107 N 120.40993 W,JDL2844,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL2844-WA04-2016--Bb,female,SRP149031,Thorax muscle
SRR7222109,1143 m,OTHER,85,144367230,PRJNA473221,SAMN09268135,Invertebrate,55653138,UNIVERSITY OF ALABAMA,2016-07-31,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128889,USA,North America,USA:Washington,Illumina HiSeq 4000,JDL3091,Wenatachee N.F. NF Rd 7400 7.5 mi N of Cashmere,47.62704 N 120.46713 W,JDL3091,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL3091-WA18-2016--Bb,female,SRP149031,Thorax muscle
SRR7222110,1143 m,OTHER,85,116090280,PRJNA473221,SAMN09268134,Invertebrate,44340999,UNIVERSITY OF ALABAMA,2016-07-31,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128888,USA,North America,USA:Washington,Illumina HiSeq 4000,JDL3089,Wenatachee N.F. NF Rd 7400 7.5 mi N of Cashmere,47.62704 N 120.46713 W,JDL3089,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL3089-WA18-2016--Bb,female,SRP149031,Thorax muscle
SRR7222111,732 m,OTHER,85,162761825,PRJNA473221,SAMN09268036,Invertebrate,62799311,UNIVERSITY OF ALABAMA,2016-05-19,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128887,USA,North America,USA:Washington,Illumina HiSeq 4000,JDL2832,Okanogon Nat'l Forest Goat Creek Rd East of Manzana near Goat Creek Sno Park,48.58863 N 120.37342 W,JDL2832,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL2832-WA03-2016--Bb,female,SRP149031,Thorax muscle
SRR7222112,732 m,OTHER,85,163370680,PRJNA473221,SAMN09268037,Invertebrate,63185692,UNIVERSITY OF ALABAMA,2016-05-19,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128886,USA,North America,USA:Washington,Illumina HiSeq 4000,JDL2833,Okanogon Nat'l Forest Goat Creek Rd East of Manzana near Goat Creek Sno Park,48.58863 N 120.37342 W,JDL2833,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL2833-WA03-2016--Bb,female,SRP149031,Thorax muscle
SRR7222113,732 m,OTHER,85,97384075,PRJNA473221,SAMN09268038,Invertebrate,39081582,UNIVERSITY OF ALABAMA,2016-05-19,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128885,USA,North America,USA:Washington,Illumina HiSeq 4000,JDL2834,Okanogon Nat'l Forest Goat Creek Rd East of Manzana near Goat Creek Sno Park,48.58863 N 120.37342 W,JDL2834,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL2834-WA03-2016--Bb,female,SRP149031,Thorax muscle
SRR7222114,1336 m,OTHER,85,144342240,PRJNA473221,SAMN09268039,Invertebrate,56427763,UNIVERSITY OF ALABAMA,2016-05-19,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128884,USA,North America,USA:Washington,Illumina HiSeq 4000,JDL2842,Okanogon Nat'l Forest Goat Creek Rd down slope from Goat Wall viewpoint,48.619107 N 120.40993 W,JDL2842,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL2842-WA04-2016--Bb,female,SRP149031,Thorax muscle
SRR7222115,732 m,OTHER,85,109648555,PRJNA473221,SAMN09268032,Invertebrate,43637602,UNIVERSITY OF ALABAMA,2016-05-19,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128883,USA,North America,USA:Washington,Illumina HiSeq 4000,JDL2828,Okanogon Nat'l Forest Goat Creek Rd East of Manzana near Goat Creek Sno Park,48.58863 N 120.37342 W,JDL2828,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL2828-WA03-2016--Bb,female,SRP149031,Thorax muscle
SRR7222116,732 m,OTHER,85,96357445,PRJNA473221,SAMN09268033,Invertebrate,38335058,UNIVERSITY OF ALABAMA,2016-05-19,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128882,USA,North America,USA:Washington,Illumina HiSeq 4000,JDL2829,Okanogon Nat'l Forest Goat Creek Rd East of Manzana near Goat Creek Sno Park,48.58863 N 120.37342 W,JDL2829,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL2829-WA03-2016--Bb,female,SRP149031,Thorax muscle
SRR7222117,732 m,OTHER,85,101335385,PRJNA473221,SAMN09268034,Invertebrate,40614456,UNIVERSITY OF ALABAMA,2016-05-19,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128881,USA,North America,USA:Washington,Illumina HiSeq 4000,JDL2830,Okanogon Nat'l Forest Goat Creek Rd East of Manzana near Goat Creek Sno Park,48.58863 N 120.37342 W,JDL2830,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL2830-WA03-2016--Bb,female,SRP149031,Thorax muscle
SRR7222118,732 m,OTHER,85,99185650,PRJNA473221,SAMN09268035,Invertebrate,39861848,UNIVERSITY OF ALABAMA,2016-05-19,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128880,USA,North America,USA:Washington,Illumina HiSeq 4000,JDL2831,Okanogon Nat'l Forest Goat Creek Rd East of Manzana near Goat Creek Sno Park,48.58863 N 120.37342 W,JDL2831,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL2831-WA03-2016--Bb,female,SRP149031,Thorax muscle
SRR7222119,1452 m,OTHER,85,133596455,PRJNA473221,SAMN09267801,Invertebrate,87844458,UNIVERSITY OF ALABAMA,2014-07-13,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128879,USA,North America,USA:Oregon,Illumina HiSeq 2000,JDL764,Mt Hood Meadows,45.31242 N 121.6481 W,JDL764,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL764-OR04-2014-S-Bb,female,SRP149031,Thorax muscle
SRR7222120,1452 m,OTHER,85,81290515,PRJNA473221,SAMN09267800,Invertebrate,53284887,UNIVERSITY OF ALABAMA,2014-07-13,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128878,USA,North America,USA:Oregon,Illumina HiSeq 2000,JDL763,Mt Hood Meadows,45.31242 N 121.6481 W,JDL763,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL763-OR04-2014-S-Bb,female,SRP149031,Thorax muscle
SRR7222121,1215 m,OTHER,85,169108265,PRJNA473221,SAMN09268266,Invertebrate,106291345,UNIVERSITY OF ALABAMA,2013-07-02,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128877,USA,North America,USA:California,Illumina HiSeq 2000,JDL597,"Yosemite NP\, Yosemite Valley",37.72451 N 119.64087 W,JDL597,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL597-CA09-2013--Bv,female,SRP149031,Thorax muscle
SRR7222122,1215 m,OTHER,85,131464145,PRJNA473221,SAMN09268267,Invertebrate,82704637,UNIVERSITY OF ALABAMA,2013-07-02,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128876,USA,North America,USA:California,Illumina HiSeq 2000,JDL599,"Yosemite NP\, Yosemite Valley",37.72451 N 119.64087 W,JDL599,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL599-CA09-2013--Bv,female,SRP149031,Thorax muscle
SRR7222123,1215 m,OTHER,85,133818135,PRJNA473221,SAMN09268264,Invertebrate,82027245,UNIVERSITY OF ALABAMA,2013-07-02,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128875,USA,North America,USA:California,Illumina HiSeq 2000,JDL595,"Yosemite NP\, Yosemite Valley",37.72451 N 119.64087 W,JDL595,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL595-CA09-2013--Bv,female,SRP149031,Thorax muscle
SRR7222124,1215 m,OTHER,85,150132185,PRJNA473221,SAMN09268265,Invertebrate,94811316,UNIVERSITY OF ALABAMA,2013-07-02,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128874,USA,North America,USA:California,Illumina HiSeq 2000,JDL596,"Yosemite NP\, Yosemite Valley",37.72451 N 119.64087 W,JDL596,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL596-CA09-2013--Bv,female,SRP149031,Thorax muscle
SRR7222125,1215 m,OTHER,85,170390235,PRJNA473221,SAMN09268262,Invertebrate,109350948,UNIVERSITY OF ALABAMA,2013-07-02,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128873,USA,North America,USA:California,Illumina HiSeq 2000,JDL592,"Yosemite NP\, Yosemite Valley",37.72451 N 119.64087 W,JDL592,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL592-CA09-2013--Bv,female,SRP149031,Thorax muscle
SRR7222126,1215 m,OTHER,85,122060170,PRJNA473221,SAMN09268263,Invertebrate,75148493,UNIVERSITY OF ALABAMA,2013-07-02,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128872,USA,North America,USA:California,Illumina HiSeq 2000,JDL594,"Yosemite NP\, Yosemite Valley",37.72451 N 119.64087 W,JDL594,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL594-CA09-2013--Bv,female,SRP149031,Thorax muscle
SRR7222127,1452 m,OTHER,85,95520280,PRJNA473221,SAMN09267793,Invertebrate,63625238,UNIVERSITY OF ALABAMA,2014-07-13,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128871,USA,North America,USA:Oregon,Illumina HiSeq 2000,JDL756,Mt Hood Meadows,45.31242 N 121.6481 W,JDL756,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL756-OR04-2014-S-Bb,female,SRP149031,Thorax muscle
SRR7222128,1452 m,OTHER,85,97783575,PRJNA473221,SAMN09267792,Invertebrate,64368793,UNIVERSITY OF ALABAMA,2014-07-13,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128870,USA,North America,USA:Oregon,Illumina HiSeq 2000,JDL754,Mt Hood Meadows,45.31242 N 121.6481 W,JDL754,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL754-OR04-2014-S-Bb,female,SRP149031,Thorax muscle
SRR7222129,1452 m,OTHER,85,105916630,PRJNA473221,SAMN09267795,Invertebrate,69959642,UNIVERSITY OF ALABAMA,2014-07-13,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128869,USA,North America,USA:Oregon,Illumina HiSeq 2000,JDL758,Mt Hood Meadows,45.31242 N 121.6481 W,JDL758,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL758-OR04-2014-S-Bb,female,SRP149031,Thorax muscle
SRR7222130,1452 m,OTHER,85,135897490,PRJNA473221,SAMN09267794,Invertebrate,88532281,UNIVERSITY OF ALABAMA,2014-07-13,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128868,USA,North America,USA:Oregon,Illumina HiSeq 2000,JDL757,Mt Hood Meadows,45.31242 N 121.6481 W,JDL757,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL757-OR04-2014-S-Bb,female,SRP149031,Thorax muscle
SRR7222131,1452 m,OTHER,85,117967335,PRJNA473221,SAMN09267797,Invertebrate,78280929,UNIVERSITY OF ALABAMA,2014-07-13,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128867,USA,North America,USA:Oregon,Illumina HiSeq 2000,JDL760,Mt Hood Meadows,45.31242 N 121.6481 W,JDL760,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL760-OR04-2014-S-Bb,female,SRP149031,Thorax muscle
SRR7222132,1452 m,OTHER,85,141139695,PRJNA473221,SAMN09267796,Invertebrate,93898591,UNIVERSITY OF ALABAMA,2014-07-13,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128866,USA,North America,USA:Oregon,Illumina HiSeq 2000,JDL759,Mt Hood Meadows,45.31242 N 121.6481 W,JDL759,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL759-OR04-2014-S-Bb,female,SRP149031,Thorax muscle
SRR7222133,1452 m,OTHER,85,115196080,PRJNA473221,SAMN09267799,Invertebrate,76339361,UNIVERSITY OF ALABAMA,2014-07-13,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128865,USA,North America,USA:Oregon,Illumina HiSeq 2000,JDL762,Mt Hood Meadows,45.31242 N 121.6481 W,JDL762,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL762-OR04-2014-S-Bb,female,SRP149031,Thorax muscle
SRR7222134,1452 m,OTHER,85,117528395,PRJNA473221,SAMN09267798,Invertebrate,77461330,UNIVERSITY OF ALABAMA,2014-07-13,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128864,USA,North America,USA:Oregon,Illumina HiSeq 2000,JDL761,Mt Hood Meadows,45.31242 N 121.6481 W,JDL761,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL761-OR04-2014-S-Bb,female,SRP149031,Thorax muscle
SRR7222135,131 m,OTHER,85,118682610,PRJNA473221,SAMN09268513,Invertebrate,77511158,UNIVERSITY OF ALABAMA,2015-05-15,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128863,USA,North America,USA:California,Illumina HiSeq 2000,JDL1054,Millerton Lake Rd 145 & Rd 206 Pull off roadside,37.012 N 119.732 W,JDL1054,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL1054-CA06-2015--Bv,female,SRP149031,Thorax muscle
SRR7222136,131 m,OTHER,85,137628430,PRJNA473221,SAMN09268512,Invertebrate,90475874,UNIVERSITY OF ALABAMA,2015-05-15,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128862,USA,North America,USA:California,Illumina HiSeq 2000,JDL1052,Millerton Lake Rd 145 & Rd 206 Pull off roadside,37.012 N 119.732 W,JDL1052,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL1052-CA06-2015--Bv,female,SRP149031,Thorax muscle
SRR7222137,2223 m,OTHER,85,155019175,PRJNA473221,SAMN09267873,Invertebrate,60439864,UNIVERSITY OF ALABAMA,2015-07-19,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128861,USA,North America,USA:California,Illumina HiSeq 4000,JDL1311,"Hwy 168\, Sierra National Forest\, 1.39mi S Huntington Lake",37.21686 N 119.19571 W,JDL1311,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL1311-CA17-2015--Bb,female,SRP149031,Thorax muscle
SRR7222138,2223 m,OTHER,85,130708495,PRJNA473221,SAMN09267872,Invertebrate,50975315,UNIVERSITY OF ALABAMA,2015-07-19,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128860,USA,North America,USA:California,Illumina HiSeq 4000,JDL1310,"Hwy 168\, Sierra National Forest\, 1.39mi S Huntington Lake",37.21686 N 119.19571 W,JDL1310,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL1310-CA17-2015--Bb,female,SRP149031,Thorax muscle
SRR7222139,2864 m,OTHER,85,158302470,PRJNA473221,SAMN09267875,Invertebrate,57742623,UNIVERSITY OF ALABAMA,2015-07-20,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128859,USA,North America,USA:California,Illumina HiSeq 4000,JDL1321,"Yosemite NP\,Hwy 120\, 3.04mi E Lembert Dome",37.87841 N 119.29142 W,JDL1321,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL1321-CA18-2015--Bb,female,SRP149031,Thorax muscle
SRR7222140,2864 m,OTHER,85,147576235,PRJNA473221,SAMN09267874,Invertebrate,57470845,UNIVERSITY OF ALABAMA,2015-07-20,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128858,USA,North America,USA:California,Illumina HiSeq 4000,JDL1320,"Yosemite NP\,Hwy 120\, 3.04mi E Lembert Dome",37.87841 N 119.29142 W,JDL1320,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL1320-CA18-2015--Bb,female,SRP149031,Thorax muscle
SRR7222141,2822 m,OTHER,85,109712305,PRJNA473221,SAMN09267877,Invertebrate,43584223,UNIVERSITY OF ALABAMA,2015-07-20,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128857,USA,North America,USA:California,Illumina HiSeq 4000,JDL1324,"Yosemite NP\,Hwy 120\, 2.28mi E Lembert Dom",37.88042 N 119.30557 W,JDL1324,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL1324-CA19-2015--Bb,female,SRP149031,Thorax muscle
SRR7222142,2822 m,OTHER,85,129539575,PRJNA473221,SAMN09267876,Invertebrate,50032363,UNIVERSITY OF ALABAMA,2015-07-20,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4128856,USA,North America,USA:California,Illumina HiSeq 4000,JDL1323,"Yosemite NP\,Hwy 120\, 2.28mi E Lembert Dom",37.88042 N 119.30557 W,JDL1323,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL1323-CA19-2015--Bb,female,SRP149031,Thorax muscle
SRR7222143,2617 m,OTHER,85,140019820,PRJNA473221,SAMN09267879,Invertebrate,54279670,UNIVERSITY OF ALABAMA,2015-07-20,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4128855,USA,North America,USA:California,Illumina HiSeq 4000,JDL1328,"Yosemite NP\, Tuolumne Meadows",37.87672 N 119.35461 W,JDL1328,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL1328-CA20-2015--Bb,female,SRP149031,Thorax muscle
